institute_type,institute,branch,quota,seat_type,gender,open_2016,close_2016,open_2017,close_2017,open_2018,close_2018,open_2019,close_2019,open_2020,close_2020,open_2021,close_2021,open_2022,close_2022,open_2023,close_2023,open_2024,close_2024,open_2025,close_2025
NIT,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,,,,,,,2111,2338,2705,2833,2627,2771,2520,2596,2757,2972,2743,2820,2494,2658
NIT,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS (PwD),Gender-Neutral,,,,,,,,,216,216,151,151,,,,,148,234,168,168
NIT,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),,,,,8913,9413,8101,10035,8712,10903,8548,11145,8001,10265,10477,11513,9250,10135,11597,13166
NIT,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,,,,,4745,6103,4641,5898,4005,5289,4597,6250,4334,5161,4729,6115,4970,6082,4744,6119
NIT,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,NA,5824,7587,5862,7416,,,,,,,,,,,,,,,,
NIT,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,,,,,,,585,585,464,464,521,521,247,247,352,352,406,406,391,391
NIT,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),,,,,16880,21354,19821,23392,20963,24493,23046,23916,17586,24172,20585,25612,19580,26263,25255,31185
NIT,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,,,,,13774,19995,14981,17412,10217,16959,14824,18809,14604,17923,14632,18613,12183,17339,12695,18068
NIT,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,NA,16560,23980,12468,23255,,,,,,,,,,,,,,,,
NIT,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Female-only (including Supernumerary),,,,,,,,,1633,1633,1784,1784,,,,,1208,1208,816,816
NIT,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,,,,,795,1013,893,1391,762,762,1090,1090,536,536,586,586,493,493,970,970
NIT,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),,,,,3432,3432,5107,5884,3117,6928,4018,5639,3118,4755,5326,6020,3786,6174,4393,4856
NIT,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,,,,,2791,4341,2952,3933,2780,3710,3014,4183,1990,2676,1567,3275,3027,4139,2682,3754
NIT,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,NA,3466,5272,3292,5458,,,,,,,,,,,,,,,,
NIT,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),,,,,5158,5158,2880,2880,2320,2320,1889,1889,,,2027,2027,1557,1557,1608,1608
NIT,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,,,,,1217,1713,1238,1843,1123,1275,1274,1439,608,835,938,1165,808,1404,818,1274
NIT,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,NA,2374,2609,2178,2696,,,,,,,,,,,,,,,,
NIT,"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST (PwD),Gender-Neutral,,,,,,,,,,,,,,,,,33,33,42,42
NIT,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),,,,,,,24073,24073,19141,19141,18304,18304,9705,9705,19937,19937,18602,18602,11643,11643
NIT,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,,,,,,,12254,14170,17982,20160,8854,9705,6818,7417,7601,8270,8621,10728,7187,8725
NIT,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),,,,,42465,42465,63215,73741,47182,66756,47720,48452,40602,41065,37637,43158,33975,55215,42007,49389
NIT,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,,,,,32314,62921,32692,55140,29540,51066,21899,33257,17644,26274,17699,21891,22567,33187,23209,30844
NIT,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,NA,21669,27480,30114,37691,,,,,,,,,,,,,,,,
NIT,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),,,,,79028,85291,75493,98505,75753,110887,53834,60249,50462,52434,48785,51544,59443,71031,63019,75283
NIT,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,,,,,51814,89280,57004,84486,56698,86757,45033,57716,33475,46004,35585,45435,43847,51593,40740,50066
NIT,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,OPEN,NA,45692,58691,38763,65809,,,,,,,,,,,,,,,,
NIT,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,,,,,,,,,,,,,,,,,,,1733,1733
NIT,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),NA,1850,1850,,,,,,,,,,,,,,,,,,
NIT,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),,,,,14610,14610,15357,15357,10750,10750,15740,15740,15842,15842,7777,7777,12300,12300,7760,7760
NIT,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,,,,,8177,15675,10375,12213,10578,14692,8297,10945,5473,7322,5811,6594,5517,6580,6778,7873
NIT,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,SC,NA,5744,7808,11691,13646,,,,,,,,,,,,,,,,
NIT,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),,,,,5712,5712,3737,3737,4589,4589,3254,3254,2239,2239,3795,3795,3887,3887,3086,3086
NIT,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,,,,,3159,3159,2988,3566,2815,2815,2391,2391,1920,2577,1635,1867,1768,2204,1544,1784
NIT,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,ST,NA,2210,2845,3168,5514,,,,,,,,,,,,,,,,
NIT,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),,,,,,,,,5517,5517,7558,7558,5504,5504,5813,5813,6201,6201,6280,6280
NIT,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,,,,,,,3440,3668,4683,4707,4357,4475,3296,3400,3656,3823,3426,3523,3203,3266
NIT,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),,,,,14599,14599,14581,16123,13207,15784,15057,15488,12825,13077,12652,15897,11750,14278,13938,16610
NIT,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,,,,,8029,8996,6687,8595,6917,8373,7946,9094,5914,7889,6433,7726,6079,7994,6451,7259
NIT,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,NA,7326,10099,9093,10539,,,,,,,,,,,,,,,,
NIT,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),,,,,29472,29472,28620,33979,27831,33557,33299,36005,27878,30898,28349,34246,27237,32943,33175,39861
NIT,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,,,,,17123,27845,19093,27483,18362,27769,20519,27839,18429,23094,19159,23084,17669,21926,18315,21722
NIT,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,OPEN,NA,24126,30502,23900,30116,,,,,,,,,,,,,,,,
NIT,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,,,,,1020,1020,2740,2740,2124,2124,1954,1954,1064,1064,1439,1439,,,,
NIT,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),NA,818,818,,,,,,,,,,,,,,,,,,
NIT,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),,,,,6202,6202,7126,7126,8879,8879,8145,8145,4787,4787,7110,7110,6219,6219,7258,7258
NIT,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,,,,,4844,5564,2847,5245,4586,5433,4567,5798,3088,3751,3543,5166,4415,4635,2209,4498
NIT,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,SC,NA,5589,6277,5603,6104,,,,,,,,,,,,,,,,
NIT,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,SC (PwD),Gender-Neutral,,,,,,,,,,,,,,,,,,,216,216
NIT,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),,,,,6406,6406,,,3788,3788,2444,2444,2976,2976,2926,2926,2300,2300,3768,3768
NIT,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,,,,,2211,2211,2272,2933,2122,2408,2613,2807,1454,1519,1532,2233,1786,2118,1303,1932
NIT,"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,ST,NA,2397,3277,3129,3447,,,,,,,,,,,,,,,,
NIT,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),,,,,,,21134,21134,18573,20776,20390,20851,18157,19567,28947,35887,18752,19656,15284,22151
NIT,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,,,,,,,7311,10480,12236,13246,10868,11999,8950,9558,10048,11478,12566,14891,10406,11788
NIT,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),,,,,31203,53909,37036,58890,40890,54905,33262,47856,31268,41315,40735,55772,30905,77859,56173,67424
NIT,"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,,,,,15752,28637,16719,38621,22333,43777,20191,37673,21077,32395,21880,33653,23829,48118,26077,43335
